adsh,cik,name,sic,afs,form,period,fy,fp,filed,sec_zip,accounts_receivable,capex,cash_equivalents,cash_flow_financing,cash_flow_investing,cash_flow_operating,cost_of_revenue,current_assets,current_liabilities,depreciation_amortization,eps_basic,eps_diluted,gross_profit,inventory,long_term_debt,net_income,noncurrent_liabilities,operating_income,ppe_net,pretax_income,r_and_d_expense,retained_earnings,sg_and_a,shares_outstanding,short_term_debt,total_assets,total_equity,total_liabilities,total_revenue,wavg_shares_basic,wavg_shares_diluted,ticker,firm_id,shortname,sec_name,exchange,Sector,Industry,cohort,include_status,notes,ticker_aliases,event_lookup_tickers,duplicate_cik_alias_count,period_date,filed_date,prediction_date,prediction_date_source,calendar_year,calendar_quarter,prediction_year,prediction_quarter,sic_sector,leverage_assets,equity_assets,current_ratio,cash_assets,net_margin,operating_margin,gross_margin,roa,r_and_d_intensity,inventory_assets,receivables_assets,roa_lag1,leverage_assets_lag1,current_ratio_lag1,cash_assets_lag1,net_margin_lag1,operating_margin_lag1,gross_margin_lag1,total_revenue_growth_4obs,total_assets_growth_4obs,cash_equivalents_growth_4obs,total_liabilities_growth_4obs,current_assets_growth_4obs,current_liabilities_growth_4obs,roa_change_4obs,leverage_assets_change_4obs,current_ratio_change_4obs,cash_assets_change_4obs,net_margin_change_4obs,operating_margin_change_4obs,gross_margin_change_4obs,net_income_negative_count_prior_4obs,BAMLH0A0HYM2,FEDFUNDS,GDPC1,GS10,INDPRO,INDPRO_yoy_pct,M2SL,M2SL_yoy_pct,NFCI,UNRATE,USEPUINDXD,VIXCLS,T10Y2Y,T10Y3M,DCOILWTICO,DCOILWTICO_yoy_pct,DTWEXBGS,DTWEXBGS_yoy_pct,CPIAUCSL,CPIAUCSL_yoy_pct,PPIACO,PPIACO_yoy_pct,PAYEMS,PAYEMS_yoy_pct,RSAFS,RSAFS_yoy_pct,HOUST,HOUST_yoy_pct,BUSLOANS,BUSLOANS_yoy_pct,DRTSCILM,high_rate_regime,market_stress_regime,tight_financial_conditions,credit_spread_stress_regime,yield_curve_inversion_regime,inflation_pressure_regime,oil_shock_regime,strong_dollar_regime,demand_slowdown_regime,credit_tightening_regime,crisis_regime,global_event_count,global_event_severity_sum,global_event_banking_stress_count,global_event_banking_stress_severity,global_event_commodity_oil_count,global_event_commodity_oil_severity,global_event_financial_crisis_count,global_event_financial_crisis_severity,global_event_financial_market_count,global_event_financial_market_severity,global_event_geopolitical_war_count,global_event_geopolitical_war_severity,global_event_monetary_inflation_count,global_event_monetary_inflation_severity,global_event_natural_disaster_count,global_event_natural_disaster_severity,global_event_pandemic_count,global_event_pandemic_severity,global_event_political_policy_count,global_event_political_policy_severity,global_event_sovereign_debt_count,global_event_sovereign_debt_severity,global_event_supply_chain_count,global_event_supply_chain_severity,global_event_trade_policy_count,global_event_trade_policy_severity,global_event_names,event_year,event_source_ticker,event_date,event_type,event_label,verification_status,formal_distress_firm,near_distress_firm,days_from_period_to_event,days_to_event,post_event_flag,distress_next_2q,distress_next_4q,distress_next_8q,broad_distress_next_4q,healthy_current,resilient_profitability,failure_pressure_conservative_v2_next_4obs,success_profitability_next_4q,success_resilience_next_4q,success_quality_next_4q,industry_relative_resilience_next_4obs,stress_resilience_next_4obs,recovery_next_4obs,quality_success_cashflow_next_4obs
0001104659-11-060897,912752,SINCLAIR BROADCAST GROUP INC,4833,2-ACC,10-Q,20110930,2011.0,Q3,20111104,2011q4,114771000.0,6138000.0,61367000.0,-17883000.0,-32123000.0,60563000.0,,245645000.0,199899000.0,,0.24,0.24,,,1156757000.0,19331000.0,,52233000.0,276670000.0,30316000.0,,-747793000.0,31341000.0,,,1563850000.0,-133192000.0,1689208000.0,180868000.0,80940000.0,81195000.0,CIK0000912752,CIK0000912752,Sinclair Broadcast,SINCLAIR BROADCAST GROUP INC,historical_or_delisted,Communication Services,SIC 4833.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20230331,CIK0000912752,CIK0000912752,1,2011-09-30,2011-11-04,2011-11-04,filed_date,2011,3,2011,4,Communication Services,1.0801598618793362,-0.085169293730217,1.2288455670113407,0.0392409757969114,0.106879049914855,0.2887907203043103,,0.0123611599577964,,,0.0733900310132045,0.0124083515773079,1.0903674485640134,1.3886814554506186,0.0337481249557536,0.099572853414225,0.3084780826102569,,,,,,,,,,,,,,,0.0,7.26,0.08,17222.583,2.01,95.8485,3.317419578768788,9636.5,9.64273523722836,-0.104,8.6,101.41,30.16,1.84,2.05,94.26,17.195076464005954,90.3154,-0.6739383381613284,227.169,3.451432214581729,201.4,7.298881193393725,132690,1.4845237822086688,383422,6.669077757685349,711,30.458715596330265,1293.2356,8.903298520380742,-5.9,0,1,0,1,0,0,0,0,0,0,0,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis; Tohoku earthquake and Fukushima disaster,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0
0000950123-11-072687,921183,HMN FINANCIAL INC,6035,5-SML,10-Q,20110630,2011.0,Q2,20110804,2011q3,,,26724000.0,,,,,,,,-0.72,-0.72,,,,-2291000.0,,,8925000.0,,,53313000.0,,,,807374000.0,67571000.0,739803000.0,,,,CIK0000921183,CIK0000921183,Hmn Financial,HMN FINANCIAL INC,historical_or_delisted,Financial Services,SIC 6035.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20240630,CIK0000921183,CIK0000921183,1,2011-06-30,2011-08-04,2011-08-04,filed_date,2011,2,2011,3,Financial Services,0.9163076839234358,0.0836923160765642,,0.0330999016564813,,,,-0.0028375944729456,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.16,0.1,17031.313,2.3,95.2749,2.7992943499441703,9531.0,9.704301384684456,-0.392,9.0,130.12,31.66,2.2,2.45,86.75,14.506335797254488,86.9299,-6.951112081597966,226.106,3.75499603070808,203.2,9.897241752298536,132125,1.3111988651612227,375860,7.63829226663002,585,-2.3372287145242088,1263.0844,6.367680331487913,-21.8,0,1,0,1,0,0,0,0,0,0,0,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis; Tohoku earthquake and Fukushima disaster,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0001193125-11-301489,921183,HMN FINANCIAL INC,6035,5-SML,10-Q,20110930,2011.0,Q3,20111108,2011q4,,68000.0,38311000.0,14998000.0,-2638000.0,-773000.0,,,,,-0.65,-0.65,,,,-2055000.0,,,8255000.0,,,50934000.0,,,,818384000.0,65169000.0,753215000.0,,,,CIK0000921183,CIK0000921183,Hmn Financial,HMN FINANCIAL INC,historical_or_delisted,Financial Services,SIC 6035.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20240630,CIK0000921183,CIK0000921183,1,2011-09-30,2011-11-08,2011-11-08,filed_date,2011,3,2011,4,Financial Services,0.920368677784512,0.079631322215488,,0.0468129875461885,,,,-0.0025110461592602,,,,-0.0028375944729456,0.9163076839234358,,0.0330999016564813,,,,,,,,,,,,,,,,,1.0,7.23,0.08,17222.583,2.01,95.8485,3.317419578768788,9636.5,9.64273523722836,-0.104,8.6,102.3,27.48,1.85,2.09,96.8,18.55480710349049,90.172,-0.5806043312686193,227.169,3.451432214581729,201.4,7.298881193393725,132690,1.4845237822086688,383422,6.669077757685349,711,30.458715596330265,1293.2356,8.903298520380742,-5.9,0,1,0,1,0,0,0,0,0,0,0,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis; Tohoku earthquake and Fukushima disaster,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0
0000928022-11-000101,928022,CALLON PETROLEUM CO,1311,2-ACC,10-Q,20110630,2011.0,Q2,20110808,2011q3,19024000.0,,52018000.0,,,,,74356000.0,27207000.0,12952000.0,0.51,0.5,,,,19877000.0,,14201000.0,,,,-200023000.0,,39368473.0,,288794000.0,118000000.0,170794000.0,,39225000.0,39844000.0,CIK0000928022,CIK0000928022,Callon Petroleum,CALLON PETROLEUM CO,historical_or_delisted,Energy,SIC 1311.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20231231,CIK0000928022,CIK0000928022,1,2011-06-30,2011-08-08,2011-08-08,filed_date,2011,2,2011,3,Energy,0.591404253550974,0.4085957464490259,2.732973131914581,0.1801214706676731,,,,0.0688276072217566,,,0.0658739447495446,,,,,,,,,,,,,,,,,,,,,0.0,6.84,0.1,17031.313,2.3,95.2749,2.7992943499441703,9531.0,9.704301384684456,-0.328,9.0,476.87,48.0,2.13,2.35,81.27,9.16051040967092,87.1873,-6.964586972504683,226.106,3.75499603070808,203.2,9.897241752298536,132125,1.3111988651612227,375860,7.63829226663002,585,-2.3372287145242088,1263.0844,6.367680331487913,-21.8,0,1,0,1,0,0,0,0,0,0,0,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis; Tohoku earthquake and Fukushima disaster,,,,,,,0,0,,,0,0,0,0,0,1,1,0.0,1.0,1.0,1.0,0,1,,1
0000928022-11-000124,928022,CALLON PETROLEUM CO,1311,2-ACC,10-Q,20110930,2011.0,Q3,20111102,2011q4,15786000.0,32370000.0,48234000.0,0.0,-30755000.0,26971000.0,,74102000.0,25707000.0,13013000.0,0.21,0.21,,,,8406000.0,,10524000.0,,,,-191617000.0,,39381693.0,,302818000.0,135497000.0,167321000.0,,39322000.0,39976000.0,CIK0000928022,CIK0000928022,Callon Petroleum,CALLON PETROLEUM CO,historical_or_delisted,Energy,SIC 1311.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20231231,CIK0000928022,CIK0000928022,1,2011-09-30,2011-11-02,2011-11-02,filed_date,2011,3,2011,4,Energy,0.5525464140176608,0.4474535859823392,2.882561170109309,0.1592837942262349,,,,0.0277592481292393,,,0.0521303225039462,0.0688276072217566,0.591404253550974,2.732973131914581,0.1801214706676731,,,,,,,,,,,,,,,,,0.0,7.35,0.08,17222.583,2.01,95.8485,3.317419578768788,9636.5,9.64273523722836,-0.102,8.6,82.6,32.74,1.8,2.02,92.51,8.989161168708781,90.244,-0.2091048520950766,227.169,3.451432214581729,201.4,7.298881193393725,132690,1.4845237822086688,383422,6.669077757685349,711,30.458715596330265,1293.2356,8.903298520380742,-5.9,0,1,0,1,0,0,0,0,0,0,0,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis; Tohoku earthquake and Fukushima disaster,,,,,,,0,0,,,0,0,0,0,0,1,1,0.0,1.0,1.0,1.0,0,1,,1
0001008848-10-000019,1008848,ACORDA THERAPEUTICS INC,2836,1-LAF,10-Q,20100630,2010.0,Q2,20100809,2010q3,17925573.0,,75668846.0,,,,7831972.0,263780158.0,70766666.0,,,,,,4982260.0,-6762945.0,,-5703855.0,2787706.0,,6595638.0,-456194336.0,34111818.0,38352505.0,6551524.0,295987562.0,122698519.0,,42835573.0,,,CIK0001008848,CIK0001008848,Acorda Therapeutics,ACORDA THERAPEUTICS INC,historical_or_delisted,Healthcare,SIC 2836.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20221231,CIK0001008848,CIK0001008848,1,2010-06-30,2010-08-09,2010-08-09,filed_date,2010,2,2010,3,Healthcare,,0.4145394427080689,3.727463407701021,0.2556487356722104,-0.1578815112383345,-0.1331569674578649,,-0.0228487472726978,0.1539757154643408,,0.0605619130711985,,,,,,,,,,,,,,,,,,,,,0.0,6.54,0.19,16872.266,2.7,92.6805,6.968742858593813,8687.9,2.6574500768049125,-0.257,9.5,149.17,22.14,2.32,2.71,81.46,12.513812154696112,92.6726,-1.7770155973765522,217.923,1.1501775395112546,184.9,5.6571428571428495,130415,-0.0436875344901555,349188,2.827560617928881,599,2.2184300341296925,1187.4701,-12.873050306569857,-8.8,0,0,0,1,0,0,0,0,0,0,0,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis,,CIK0001008848,2024-04-01,bankruptcy,formal_distress,source_verified_2026_05_07,1,0,5024.0,4984.0,0,0,0,0,0,0,0,0.0,0.0,,,,,,
0001008848-10-000036,1008848,ACORDA THERAPEUTICS INC,2836,1-LAF,10-Q,20100930,2010.0,Q3,20101109,2010q4,18228831.0,833217.0,82404827.0,1870542.0,-24379951.0,29245390.0,11666020.0,299512755.0,89448296.0,1037318.0,0.32,0.31,,,4374627.0,12437190.0,,13262505.0,3320957.0,,7970073.0,-443757145.0,30723444.0,38568369.0,6381187.0,331421188.0,142361917.0,,63622042.0,38449917.0,39987644.0,CIK0001008848,CIK0001008848,Acorda Therapeutics,ACORDA THERAPEUTICS INC,historical_or_delisted,Healthcare,SIC 2836.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20221231,CIK0001008848,CIK0001008848,1,2010-09-30,2010-11-09,2010-11-09,filed_date,2010,3,2010,4,Healthcare,,0.4295498361438497,3.348445620473307,0.2486407929960108,0.1954855520041309,0.2084577071575288,,0.037526840317765,0.1252721973306043,,0.0550020085016411,-0.0228487472726978,,3.727463407701021,0.2556487356722104,-0.1578815112383345,-0.1331569674578649,,,,,,,,,,,,,,,1.0,5.64,0.19,16960.864,2.76,92.7709,5.39500875348351,8789.0,3.1936127744510934,-0.438,9.8,226.72,19.08,2.26,2.59,87.04,13.289079786541723,89.558,-2.644400623541965,219.59,1.084544776600338,187.7,5.806087936865834,130749,0.5320743981485077,359450,6.560220087098045,545,-7.31292517006803,1187.5082,-7.993414930795262,-10.5,0,0,0,1,0,0,0,0,0,0,0,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis,,CIK0001008848,2024-04-01,bankruptcy,formal_distress,source_verified_2026_05_07,1,0,4932.0,4892.0,0,0,0,0,0,0,0,0.0,0.0,,,,,,
0000950123-09-030389,1037016,NII HOLDINGS INC,4812,1-LAF,10-Q,20090630,2009.0,Q2,20090805,2009q3,549947000.0,,1136764000.0,,,,,2238053000.0,975895000.0,,0.81,0.79,,,2030543000.0,134290000.0,,163114000.0,2275871000.0,,,1498335000.0,337005000.0,166061000.0,198378000.0,5679514000.0,2352500000.0,3327014000.0,1058865000.0,165980000.0,173312000.0,CIK0001037016,CIK0001037016,Nii,NII HOLDINGS INC,historical_or_delisted,Communication Services,SIC 4812.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20190930,CIK0001037016,CIK0001037016,1,2009-06-30,2009-08-05,2009-08-05,filed_date,2009,2,2009,3,Communication Services,0.5857920237541452,0.4142079762458548,2.2933338115268547,0.2001516326925156,0.1268244771524226,0.1540460776397368,,0.023644628748164,,,0.0968299400265586,,,,,,,,,,,,,,,,,,,,,0.0,8.77,0.16,16326.281,3.59,86.6426,-11.689299172061052,8463.0,8.41938046068309,0.418,9.6,81.17,24.9,2.57,3.62,71.97,-36.26461211477152,93.7848,4.674507738016853,215.445,-1.4838355663267633,175.0,-12.060301507537686,130472,-4.911413807930853,339586,-6.863479159981456,586,-30.56872037914692,1362.9194,-9.91155739806018,31.5,0,0,1,1,0,0,0,0,1,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,,,,,,,0,0,,,0,0,0,0,0,1,1,0.0,1.0,1.0,1.0,0,1,,1
0000950123-09-057710,1037016,NII HOLDINGS INC,4812,1-LAF,10-Q,20090930,2009.0,Q3,20091104,2009q4,591094000.0,845291000.0,2001244000.0,760351000.0,-157699000.0,264941000.0,,3127225000.0,1402394000.0,113742000.0,0.7,0.69,,,2465313000.0,116982000.0,,186297000.0,2413721000.0,,,1615317000.0,363904000.0,166166000.0,577655000.0,6737227000.0,2567803000.0,4169424000.0,1142458000.0,166080000.0,174195000.0,CIK0001037016,CIK0001037016,Nii,NII HOLDINGS INC,historical_or_delisted,Communication Services,SIC 4812.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20190930,CIK0001037016,CIK0001037016,1,2009-09-30,2009-11-04,2009-11-04,filed_date,2009,3,2009,4,Communication Services,0.6188635175866867,0.3811364824133134,2.2299189813989506,0.2970426853659524,0.1023950114577516,0.1630668260890115,,0.0173635235980619,,,0.0877355030489547,0.023644628748164,0.5857920237541452,2.2933338115268547,0.2001516326925156,0.1268244771524226,0.1540460776397368,,,,,,,,,,,,,,,0.0,7.55,0.12,16502.754,3.4,88.0221,-5.83001235670767,8517.0,6.104397657904581,0.024,9.9,413.44,27.72,2.66,3.52,80.3,45.629307217990565,92.3725,-8.635162789593576,217.234,1.9145871744709275,177.4,0.3393665158371028,130057,-4.0460082189153095,337321,1.450535040812273,588,-9.815950920245395,1290.6774,-18.121375719463828,14.0,0,1,1,1,0,0,1,0,0,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,,,,,,,0,0,,,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,1,1,,1
0001193125-09-172858,1038357,PIONEER NATURAL RESOURCES CO,1311,1-LAF,10-Q/A,20090630,2009.0,Q2,20090812,2009q3,152231000.0,,64323000.0,-115316000.0,-88744000.0,223907000.0,,481850000.0,579759000.0,165943000.0,-0.8,-0.8,,119077000.0,2978819000.0,-91592000.0,,,,,,875226000.0,,,,8872842000.0,3451455000.0,,,113979000.0,113979000.0,CIK0001038357,CIK0001038357,Pioneer Natural Resources,PIONEER NATURAL RESOURCES CO,historical_or_delisted,Energy,SIC 1311.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20240331,CIK0001038357,CIK0001038357,1,2009-06-30,2009-08-12,2009-08-12,filed_date,2009,2,2009,3,Energy,,0.3889909230886789,0.8311212072602582,0.0072494247051846,,,,-0.0103227353761061,,0.0134203899945474,0.0171569605319242,,,,,,,,,,,,,,,,,,,,,0.0,8.78,0.16,16326.281,3.59,86.6426,-11.689299172061052,8463.0,8.41938046068309,0.358,9.6,90.7,25.45,2.54,3.55,70.08,-38.98127993034392,94.5394,5.856046507982371,215.445,-1.4838355663267633,175.0,-12.060301507537686,130472,-4.911413807930853,339586,-6.863479159981456,586,-30.56872037914692,1362.9194,-9.91155739806018,31.5,0,1,1,1,0,0,0,1,1,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,,,,,,
0001193125-09-227713,1038357,PIONEER NATURAL RESOURCES CO,1311,1-LAF,10-Q,20090930,2009.0,Q3,20091106,2009q4,136893000.0,,55615000.0,-118021000.0,-53184000.0,162497000.0,,422962000.0,517820000.0,162605000.0,-0.06,-0.06,,145976000.0,2867298000.0,-7165000.0,,,,,,861922000.0,,,,8681068000.0,3447356000.0,,,114123000.0,114123000.0,CIK0001038357,CIK0001038357,Pioneer Natural Resources,PIONEER NATURAL RESOURCES CO,historical_or_delisted,Energy,SIC 1311.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20240331,CIK0001038357,CIK0001038357,1,2009-09-30,2009-11-06,2009-11-06,filed_date,2009,3,2009,4,Energy,,0.397111968250911,0.8168127920899154,0.0064064698030242,,,,-0.0008253592760706,,0.0168154425238922,0.015769142690738,-0.0103227353761061,,0.8311212072602582,0.0072494247051846,,,,,,,,,,,,,,,,,1.0,7.6,0.12,16502.754,3.4,88.0221,-5.83001235670767,8517.0,6.104397657904581,0.015,9.9,90.21,24.19,2.68,3.48,77.4,44.29530201342282,92.3848,-9.32034032061122,217.234,1.9145871744709275,177.4,0.3393665158371028,130057,-4.0460082189153095,337321,1.450535040812273,588,-9.815950920245395,1290.6774,-18.121375719463828,14.0,0,0,1,1,0,0,1,0,0,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,,,,,,
0001140361-11-038404,1053584,MACATAWA BANK CORP,6022,5-SML,10-Q,20110630,2011.0,Q2,20110728,2011q3,,,266705000.0,,,,,,,,0.13,0.13,,,41238000.0,2401000.0,,,56155000.0,,,-128962000.0,,,,1518632000.0,92153000.0,1426479000.0,,,,CIK0001053584,CIK0001053584,Macatawa Bank,MACATAWA BANK CORP,historical_or_delisted,Financial Services,SIC 6022.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20240331,CIK0001053584,CIK0001053584,1,2011-06-30,2011-07-28,2011-07-28,filed_date,2011,2,2011,3,Financial Services,0.9393184128873882,0.0606815871126118,,0.1756218754774033,,,,0.0015810281885275,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.37,0.07,17031.313,3.0,94.636,2.484132372991299,9344.2,8.156722032525042,-0.44,9.0,254.85,23.74,2.56,2.91,97.48,21.485543369890348,85.8245,-7.9330871049788865,225.395,3.5798809769996165,204.6,11.135252580119491,131992,1.2092167312042434,375442,8.006052725452516,623,14.102564102564097,1244.3309,4.651119174841822,-21.8,0,0,0,1,0,0,0,0,0,0,0,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis; Tohoku earthquake and Fukushima disaster,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,,0,0
0001140361-11-050598,1053584,MACATAWA BANK CORP,6022,5-SML,10-Q,20110930,2011.0,Q3,20111027,2011q4,,101000.0,253559000.0,-2733000.0,-7444000.0,-2969000.0,,,,,0.04,0.04,,,41238000.0,1052000.0,,,55597000.0,,,-127911000.0,,27082823.0,,1516101000.0,93329000.0,1422772000.0,,,,CIK0001053584,CIK0001053584,Macatawa Bank,MACATAWA BANK CORP,historical_or_delisted,Financial Services,SIC 6022.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20240331,CIK0001053584,CIK0001053584,1,2011-09-30,2011-10-27,2011-10-27,filed_date,2011,3,2011,4,Financial Services,0.9384414362895348,0.0615585637104652,,0.1672441347904922,,,,0.0006938851699194,,,,0.0015810281885275,0.9393184128873882,,0.1756218754774033,,,,,,,,,,,,,,,,,0.0,6.83,0.07,17222.583,2.15,95.8568,3.4162150732061747,9584.4,9.30614479266456,-0.088,8.8,73.65,25.46,2.11,2.4,93.96,7.950367647058809,88.7882,-0.8595547019808469,226.75,3.5222681306640524,201.1,7.770632368703101,132553,1.479865258000301,382207,7.296716870429365,610,12.338858195211788,1280.3982,8.031901348949443,-5.9,0,1,0,1,0,0,0,0,0,0,0,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis; Tohoku earthquake and Fukushima disaster,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0
0001140361-11-040228,1063344,HERSHA HOSPITALITY TRUST,6798,2-ACC,10-Q,20110630,2011.0,Q2,20110808,2011q3,14361000.0,,67280000.0,,,,,,,14400000.0,0.04,0.04,,,,9348000.0,,18536000.0,,,,,,,,1599564000.0,775199000.0,789057000.0,90506000.0,168672936.0,173687233.0,CIK0001063344,CIK0001063344,Hersha Hospitality Trust,HERSHA HOSPITALITY TRUST,historical_or_delisted,Real Estate,SIC 6798.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20230930,CIK0001063344,CIK0001063344,1,2011-06-30,2011-08-08,2011-08-08,filed_date,2011,2,2011,3,Real Estate,0.4932950479005529,0.4846314370666006,,0.0420614617483264,0.1032859699909398,0.2048041013855435,,0.0058440925152103,,,0.0089780715244904,,,,,,,,,,,,,,,,,,,,,0.0,6.84,0.1,17031.313,2.3,95.2749,2.7992943499441703,9531.0,9.704301384684456,-0.328,9.0,476.87,48.0,2.13,2.35,81.27,9.16051040967092,87.1873,-6.964586972504683,226.106,3.75499603070808,203.2,9.897241752298536,132125,1.3111988651612227,375860,7.63829226663002,585,-2.3372287145242088,1263.0844,6.367680331487913,-21.8,0,1,0,1,0,0,0,0,0,0,0,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis; Tohoku earthquake and Fukushima disaster,,,,,,,0,0,,,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0,0,,0
